account_id,segment,value_date,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr
ACC_000344,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,1218858246.9239066,244552324.24736872,1355403913.2000535,0.8992583207512157,17,64,0,False,False,False,3,A,0.2,0.015,0.3,0.15
ACC_000345,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,284035523.9201502,40899611.380124144,356551525.26476926,0.7966184514544711,7,92,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000346,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,1085219188.1319838,269708786.5114804,1259206336.8151958,0.8618279279603508,28,186,5,False,False,False,2,BB,0.2,0.015,0.3,0.15
ACC_000347,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,244043336.19834983,17417954.69528235,290692108.5355958,0.8395251506060967,21,99,120,True,True,True,3,A,0.2,0.015,0.3,0.15
ACC_000348,Retail_Mortgage,2026-09-16,Large_D-SIB,Mpumalanga,923743510.3641576,152379679.5471453,1265034754.1942017,0.7302119623998481,29,214,0,False,False,False,4,B,0.2,0.015,0.3,0.15
ACC_000349,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,177679459.08919019,43854494.57906149,224692015.8708037,0.7907689038285837,20,238,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000350,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,114986018.5354253,8581050.201359391,168709138.12324107,0.6815636652202484,24,43,0,False,False,False,2,CCC,0.2,0.015,0.3,0.15
ACC_000351,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,579005624.5288752,171681919.1806882,861064533.0610536,0.6724300006534132,14,24,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000352,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,185585916.63465813,39384291.11614911,279394038.7573467,0.6642443677756461,28,104,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000353,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,278258081.0551028,25428504.63219237,419337570.9532882,0.6635658245993398,17,53,0,False,False,False,2,BBB,0.2,0.015,0.3,0.15
ACC_000354,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,619214698.7791747,111293242.5628887,722747921.3701041,0.8567505771657388,25,151,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000355,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,63550504.1658758,17579116.72861349,80753554.77428064,0.7869685036591866,14,48,90,False,False,False,1,B,0.2,0.015,0.3,0.15
ACC_000356,Retail_Mortgage,2026-09-16,Large_D-SIB,Free State,1212802977.8139665,262321914.84603366,1654333332.7885773,0.7331067770783785,27,203,0,False,False,False,3,A,0.2,0.015,0.3,0.15
ACC_000357,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,274801333.5948687,62982872.41810259,362562126.18323797,0.7579427462205052,15,151,0,False,False,False,3,CCC,0.2,0.015,0.3,0.15
ACC_000358,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,169842441.2574785,10666691.306333343,258332900.47584635,0.6574557129371853,18,1,30,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000359,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,163448986.94238073,28579010.790706396,240683133.90137434,0.6791044486289507,24,161,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000360,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,221731880.86765212,55757182.48702306,310933479.8607821,0.7131167765109462,21,22,0,False,False,False,2,AA,0.2,0.015,0.3,0.15
ACC_000361,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,189480429.93841752,49457012.32885173,298322765.47230774,0.6351524317576974,10,35,0,False,False,False,5,B,0.2,0.015,0.3,0.15
ACC_000362,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,614345643.1734418,110412584.04115948,913152209.9766276,0.6727746332554636,19,21,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000363,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,171873348.30756113,36489994.92643617,265461692.73437852,0.6474506605348062,25,150,0,False,False,False,2,AA,0.2,0.015,0.3,0.15
ACC_000364,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,330797682.1310597,18424259.89539886,458373677.59500587,0.7216768726046582,8,170,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000365,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,727652492.5268229,103784620.47594884,824252932.7350568,0.8828024306960099,12,34,0,False,False,False,2,CCC,0.2,0.015,0.3,0.15
ACC_000366,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,100177541.50240637,5616459.580029278,136547841.55399564,0.733644269746972,15,57,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000367,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,205453218.0089167,11290434.523694215,272989821.95130366,0.7526039488958155,12,226,0,False,False,False,1,AA,0.2,0.015,0.3,0.15
ACC_000368,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,327409999.94209677,71255531.01016174,473156445.11077434,0.6919698618190528,9,43,0,False,False,False,2,AAA,0.2,0.015,0.3,0.15
ACC_000369,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,21466454.980530024,3210907.0366927823,25933403.299424913,0.8277531002267664,5,64,0,False,False,False,2,AA,0.2,0.015,0.3,0.15
ACC_000370,Retail_Mortgage,2026-09-16,Large_D-SIB,Mpumalanga,273123319.735032,78932815.56113356,425481654.5155642,0.641915619243323,25,31,0,False,False,False,5,B,0.2,0.015,0.3,0.15
ACC_000371,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,150677802.93281567,24658196.81034428,210783764.3214324,0.7148453934195861,15,199,60,True,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000372,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,249243227.8424016,39224542.84010484,294230211.0494996,0.8471027735505732,28,14,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000373,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,194625980.22083986,39252465.71751802,254552286.19241524,0.7645815448450647,21,153,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000374,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,97835213.69405851,28884102.321691107,137762965.55300936,0.7101706420250717,8,94,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000375,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,236524347.55342117,42107604.17080368,372864286.0184301,0.6343443349833996,30,10,0,False,False,False,4,B,0.2,0.015,0.3,0.15
ACC_000376,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,410060940.09596026,65590432.49622732,637357832.0475734,0.6433763256326512,28,43,0,False,False,False,2,B,0.2,0.015,0.3,0.15
ACC_000377,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,521297229.96081847,153845586.20791066,818436746.3817257,0.6369426009590253,7,45,5,False,False,False,2,A,0.2,0.015,0.3,0.15
ACC_000378,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,189946824.2596734,21542365.87069822,300912010.5077582,0.6312370979781019,26,140,0,False,False,False,1,AA,0.2,0.015,0.3,0.15
ACC_000379,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,353784430.4476267,63270751.034305006,393603862.16049516,0.8988337373157387,9,37,90,True,True,False,3,BB,0.2,0.015,0.3,0.15
ACC_000380,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,206279147.66461927,42125818.11889039,321222875.1664175,0.6421682999934274,15,92,0,False,False,False,2,AA,0.2,0.015,0.3,0.15
ACC_000381,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,457959720.1760446,109698255.32547611,612492386.9551911,0.7476986325538575,16,17,0,False,False,False,2,BBB,0.2,0.015,0.3,0.15
ACC_000382,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,185146975.3536416,16566548.680733357,285099232.13065785,0.6494123957120683,14,95,90,True,True,False,4,A,0.2,0.015,0.3,0.15
ACC_000383,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,160638173.72698036,41857314.152315475,216286680.49774775,0.7427095064628962,18,12,0,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000384,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,213255746.31200218,41348971.67336725,281928289.8512976,0.7564184013760499,8,229,0,False,False,False,4,A,0.2,0.015,0.3,0.15
ACC_000385,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,438929368.10147846,120450634.6045124,618525837.5197012,0.7096378865296759,10,52,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000386,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,425669839.1067109,89955613.24217269,609044505.8974638,0.6989141761971249,20,51,0,False,False,False,3,CCC,0.2,0.015,0.3,0.15
ACC_000387,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,332855612.74708813,48202305.23924162,398793825.7457668,0.8346558829606489,9,95,0,False,False,False,2,BBB,0.2,0.015,0.3,0.15
ACC_000388,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,225454894.35502404,64019536.31622289,271335872.4178905,0.8309070685935543,23,185,0,False,False,False,2,BB,0.2,0.015,0.3,0.15
ACC_000389,Retail_Mortgage,2026-09-16,Large_D-SIB,Mpumalanga,553857853.5115383,110549241.68532144,848619698.1090261,0.6526573148675388,15,26,0,False,False,False,1,BB,0.2,0.015,0.3,0.15
ACC_000390,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,164559747.40078196,12009829.903120164,199902892.28344733,0.8231984316037237,27,107,0,False,False,False,4,BB,0.2,0.015,0.3,0.15
ACC_000391,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,218411286.39152446,32950157.59480356,267029851.91763836,0.817928350793118,30,157,0,False,False,False,1,A,0.2,0.015,0.3,0.15
ACC_000392,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,422499978.1819385,87227532.6824204,528805936.2393665,0.7989698095799967,15,240,0,False,False,False,2,BBB,0.2,0.015,0.3,0.15
ACC_000393,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,216837346.56378314,12149626.66632091,287187899.5254913,0.7550365002218218,18,192,0,False,False,False,4,CCC,0.2,0.015,0.3,0.15
ACC_000394,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,209936708.97703192,31967168.624384344,335404895.1703109,0.6259202295495147,6,181,0,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000395,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,103920974.13921596,11656808.208766546,118586863.47123279,0.8763278755949682,8,23,15,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000396,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,249287105.48905286,72695999.19989884,374474614.3352921,0.665698276855289,10,71,0,False,False,False,4,CCC,0.2,0.015,0.3,0.15
ACC_000397,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,909506734.34618,61079076.85429938,1275152534.5283856,0.7132532851707505,6,135,0,False,False,False,2,B,0.2,0.015,0.3,0.15
ACC_000398,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,343199680.7405862,38619537.76851599,501034603.05908424,0.68498199255135,21,189,90,True,True,False,2,CCC,0.2,0.015,0.3,0.15
ACC_000399,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,153986691.62232617,32047185.108488727,223987813.36061206,0.6874779895922878,27,43,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000400,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,386508707.5755956,23013740.39603763,496396189.0094581,0.7786294821216511,21,115,0,False,False,False,4,BB,0.2,0.015,0.3,0.15
ACC_000401,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,239380373.69598716,48745884.311580494,339885792.4857706,0.7042964989659252,5,93,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000402,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,615273303.7853386,87239314.49057224,864775055.8441926,0.7114836391582888,13,129,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000403,Retail_Mortgage,2026-09-16,Large_D-SIB,Mpumalanga,148877803.71573403,12288401.743588436,202849375.9896456,0.733932766563371,28,83,0,False,False,False,2,BBB,0.2,0.015,0.3,0.15
ACC_000404,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,547302464.0341697,78000112.99877305,612895347.6470134,0.8929786563649674,9,7,5,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000405,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,218291520.0154497,44046482.007421695,322434692.1675005,0.6770100281332326,29,173,0,False,False,False,2,AA,0.2,0.015,0.3,0.15
ACC_000406,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,108282024.25490372,31052601.654873706,132664126.6115357,0.8162117900340373,27,197,120,False,True,True,4,BBB,0.2,0.015,0.3,0.15
ACC_000407,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,1015992621.3779247,198483178.222823,1576144158.528008,0.6446064060071638,25,61,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000408,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,83320268.8242218,8602809.072451863,99982580.14615169,0.8333478562208197,8,62,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000409,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,303785447.74116474,47338430.92726834,439407538.9861403,0.6913523797113246,18,187,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000410,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,390463637.08260256,100610438.88303907,619144571.303547,0.6306501828167861,21,155,0,False,False,False,2,B,0.2,0.015,0.3,0.15
ACC_000411,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,539018431.4927628,117057364.45982675,693327203.9521273,0.7774373029360908,19,237,0,False,False,False,1,B,0.2,0.015,0.3,0.15
ACC_000412,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,582423148.9269483,33264219.180557538,862570186.9246836,0.6752182694876786,8,82,15,False,False,False,2,B,0.2,0.015,0.3,0.15
ACC_000413,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,150914082.15825862,18298586.3994246,224037507.29988876,0.6736107894480825,26,111,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000414,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,539167547.0127683,110613038.4843016,829730850.3859881,0.6498101724938264,5,211,0,False,False,False,2,BBB,0.2,0.015,0.3,0.15
ACC_000415,Retail_Mortgage,2026-09-16,Large_D-SIB,Free State,258810393.03221866,33558195.86196425,310403595.17412907,0.8337867120612188,23,105,0,False,False,False,4,B,0.2,0.015,0.3,0.15
ACC_000416,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,395447140.92655706,47409012.45430324,525643310.1750094,0.7523108032990957,7,49,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000417,Retail_Mortgage,2026-09-16,Large_D-SIB,Mpumalanga,786157019.4919562,121725910.52228518,1007784906.4152787,0.7800841374855876,17,154,0,False,False,False,3,B,0.2,0.015,0.3,0.15
ACC_000418,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,336673848.2390058,86947938.11149517,399529017.4919032,0.8426768357215225,5,210,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000419,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,70630313.03751129,19522685.498136282,80955198.18668754,0.8724617395739499,5,15,60,False,False,False,3,CCC,0.2,0.015,0.3,0.15
ACC_000420,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,178422534.70615095,37624480.04308964,280198848.02731836,0.6367711215170856,23,240,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000421,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,579124680.3735545,71419384.48488198,881656429.7275122,0.6568598161900103,28,37,0,False,False,False,1,BB,0.2,0.015,0.3,0.15
ACC_000422,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,387527361.9469162,21864072.16675236,553658838.9577453,0.6999389058367258,24,131,0,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000423,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,665563881.230714,148178454.38658994,769107442.7958496,0.8653717857823149,29,118,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000424,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,807491169.5703379,89597804.92182963,1284585871.267542,0.6286003821399347,22,49,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000425,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,587660024.54324,57435677.337380625,782111143.4420084,0.7513766163169538,15,176,0,False,False,False,2,A,0.2,0.015,0.3,0.15
ACC_000426,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,269558125.87326306,54368398.4890823,315750331.72216636,0.853706548471504,10,88,0,False,False,False,4,CCC,0.2,0.015,0.3,0.15
ACC_000427,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,204557617.97139564,45013985.87366054,278260452.2617613,0.7351300420476822,28,7,0,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000428,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,121054879.03620927,14541777.411712531,160225947.47856718,0.7555260614227438,24,31,0,False,False,False,2,BB,0.2,0.015,0.3,0.15
ACC_000429,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,118667399.24264228,28144916.798259713,166679232.91946554,0.7119507161397776,22,199,90,True,True,False,2,A,0.2,0.015,0.3,0.15
ACC_000430,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,663812135.746986,156028674.13443175,837407645.2762152,0.7926989196856813,6,79,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000431,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,185260795.5383069,18619950.12507151,245694301.76494873,0.7540296791886631,7,42,0,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000432,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,243632702.75817704,31624854.616008997,311811024.42580265,0.781347302286135,27,176,0,False,False,False,2,BB,0.2,0.015,0.3,0.15
ACC_000433,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,759001163.1470407,186236615.71845135,1038962371.9816352,0.7305376822255666,17,174,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000434,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,105619381.60205595,23405578.070351444,124346058.86849637,0.849398706827974,16,56,5,False,False,False,1,A,0.2,0.015,0.3,0.15
ACC_000435,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,799563818.8697257,178395443.81291348,1016812524.6053917,0.7863434010906025,12,85,0,False,False,False,2,B,0.2,0.015,0.3,0.15
ACC_000436,Retail_Mortgage,2026-09-16,Large_D-SIB,Mpumalanga,224933926.5262755,43944285.40179987,355840529.108118,0.6321200316615198,27,11,0,False,False,False,2,A,0.2,0.015,0.3,0.15
ACC_000437,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,126057066.835108,16370159.764903164,176336093.30720055,0.7148682069047548,15,169,15,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000438,Retail_Mortgage,2026-09-16,Large_D-SIB,Free State,202260101.1924377,18016279.5725589,263431308.90389985,0.767790670114396,18,137,0,False,False,False,2,BBB,0.2,0.015,0.3,0.15
ACC_000439,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,270074825.8340522,21872078.73206552,372465474.42705846,0.7251002962072989,24,146,0,False,False,False,4,A,0.2,0.015,0.3,0.15
ACC_000440,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,512872385.324497,121342500.16900586,673642589.8553512,0.761341983194121,13,195,5,False,False,False,3,B,0.2,0.015,0.3,0.15
ACC_000441,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,205456062.4642549,49464263.38937216,318545273.08416706,0.6449822986698931,21,221,0,False,False,False,5,A,0.2,0.015,0.3,0.15
ACC_000442,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,159179919.45111132,17349457.252245516,243867217.20427573,0.6527319304167646,29,117,60,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000443,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,263703529.6855524,61747002.75846846,318778591.27964205,0.8272309900956424,6,167,90,True,True,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000444,Retail_Mortgage,2026-09-16,Large_D-SIB,Northern Cape,335967547.71841455,57525326.560746394,497227083.99800324,0.6756823160497101,29,14,0,False,False,False,5,BBB,0.2,0.015,0.3,0.15
ACC_000445,Retail_Mortgage,2026-09-16,Large_D-SIB,North West,685222339.3677484,165292670.98901126,1074723808.70055,0.6375799380458981,23,210,0,False,False,False,3,CCC,0.2,0.015,0.3,0.15
ACC_000446,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,1759479659.3098662,375660678.76609266,2307354922.2137794,0.7625526711866862,21,188,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000447,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,576420292.4698064,149677190.57073465,912639270.9479536,0.6315970732566458,30,179,0,False,False,False,3,AAA,0.2,0.015,0.3,0.15
ACC_000448,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,317293406.7754435,25123389.901514024,483150200.69482595,0.6567179446870535,30,193,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000449,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,175329637.08732134,20456845.342343446,266812364.6035149,0.6571271063388027,5,198,0,False,False,False,5,BBB,0.2,0.015,0.3,0.15
ACC_000450,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,71655838.31722032,10647916.293345567,113988042.11031312,0.6286259241813683,7,43,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000451,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,146774164.8885131,22289228.255951617,207993904.18742839,0.7056657042999265,29,225,0,False,False,False,3,B,0.2,0.015,0.3,0.15
ACC_000452,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,121597573.9613195,25958655.092647485,165895496.21068874,0.7329769447561706,5,87,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000453,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,92086284.22603917,8466601.827153154,137257561.97184852,0.67090135438167,25,21,0,False,False,False,1,B,0.2,0.015,0.3,0.15
ACC_000454,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,972795864.5226034,236375182.80186284,1150306331.1922197,0.845684178330447,7,155,0,False,False,False,4,A,0.2,0.015,0.3,0.15
ACC_000455,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,146523523.04603413,16461453.129664784,221181693.02985227,0.6624577334538183,22,33,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000456,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,653363940.239828,143192579.97031632,891957495.3637882,0.732505689605031,15,175,0,False,False,False,2,BBB,0.2,0.015,0.3,0.15
ACC_000457,Retail_Mortgage,2026-09-16,Large_D-SIB,Free State,425442255.8788717,96557722.90147763,477612166.78315294,0.8907693008416019,17,182,5,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000458,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,273710385.28978646,27850269.182538778,410200558.83532196,0.6672599034650987,17,119,0,False,False,False,1,BBB,0.2,0.015,0.3,0.15
ACC_000459,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,307298193.2265344,39425166.267324165,361933743.07953095,0.8490454374656331,19,232,5,False,False,False,3,A,0.2,0.015,0.3,0.15
ACC_000460,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,370421223.3539862,19758837.06021454,495685870.0816051,0.7472902612555882,8,234,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000461,Retail_Mortgage,2026-09-16,Large_D-SIB,Mpumalanga,289695978.0902175,83701465.86848171,329404736.1545892,0.8794529838036802,24,72,120,True,False,True,2,BBB,0.2,0.015,0.3,0.15
ACC_000462,Retail_Mortgage,2026-09-16,Large_D-SIB,Limpopo,183246099.7491017,17802373.839149587,212943040.83448592,0.8605404479573168,22,126,5,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000463,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,206540919.27100423,46787834.543255106,227593165.7026485,0.9075005333897015,29,71,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000464,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,823441030.8757582,144340320.34110796,917419027.4844505,0.8975626253726408,14,27,0,False,False,False,1,B,0.2,0.015,0.3,0.15
ACC_000465,Retail_Mortgage,2026-09-16,Large_D-SIB,Mpumalanga,166423815.08175904,22029576.986550976,236561404.78257197,0.703512118702213,12,208,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000466,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,455731848.70894265,108768448.24028963,695272440.7430263,0.6554723328626538,5,110,0,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000467,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,336434331.69276536,59727869.042899504,529051540.46734995,0.6359197657671846,30,170,5,False,False,False,5,CCC,0.2,0.015,0.3,0.15
ACC_000468,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,192713174.6786084,16006667.397978794,303071465.5708118,0.6358671025516967,17,121,0,False,False,False,3,AA,0.2,0.015,0.3,0.15
ACC_000469,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,1086276905.1259704,62022817.63274983,1612739970.946742,0.6735598575685346,17,67,0,False,False,False,4,BBB,0.2,0.015,0.3,0.15
ACC_000470,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,471286473.37735766,124635002.11092246,707479501.6105362,0.6661485913083012,26,6,0,False,False,False,3,BB,0.2,0.015,0.3,0.15
ACC_000471,Retail_Mortgage,2026-09-16,Large_D-SIB,Western Cape,201824779.26472002,26412696.526254013,256336040.29211316,0.7873445303856856,19,73,5,False,False,False,3,BBB,0.2,0.015,0.3,0.15
ACC_000472,Retail_Mortgage,2026-09-16,Large_D-SIB,KZN,402604658.1443314,105048359.81283867,536521685.11511296,0.7503977365946558,10,149,5,False,False,False,2,BB,0.2,0.015,0.3,0.15
ACC_000473,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,357213905.78936905,86625114.41925354,404281107.2568808,0.8835780336437903,12,107,0,False,False,False,3,B,0.2,0.015,0.3,0.15
ACC_000474,Retail_Mortgage,2026-09-16,Large_D-SIB,Eastern Cape,91646681.12351023,16540417.915575694,120563897.92663042,0.7601502829585199,23,81,0,False,False,False,2,BB,0.2,0.015,0.3,0.15
ACC_000475,Retail_Mortgage,2026-09-16,Large_D-SIB,Gauteng,420837715.9091068,56135855.901700735,570201096.48957,0.7380513971298627,18,50,0,False,False,False,1,BB,0.2,0.015,0.3,0.15
