account_id,segment,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr,source_bank,source_date
FDIC_22874_20260331,Corporate_Large,Large_D-SIB,US,434449000.0,0.0,434449000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HICKORY POINT BANK&TRUST,2026-03-31
FDIC_22876_20260331,Corporate_Large,Large_D-SIB,US,631229000.0,0.0,631229000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOUTHWEST MISSOURI BANK,2026-03-31
FDIC_22888_20260331,Corporate_Large,Large_D-SIB,US,97805000.0,0.0,97805000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS&MINERS BANK,2026-03-31
FDIC_22895_20260331,Corporate_Large,Large_D-SIB,US,230070000.0,0.0,230070000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PUTNAM COUNTY STATE BANK,2026-03-31
FDIC_228_20260331,Corporate_Large,Large_D-SIB,US,1361623000.0,0.0,1361623000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN STATE BANK,2026-03-31
FDIC_22918_20260331,Corporate_Large,Large_D-SIB,US,3560881000.0,0.0,3560881000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST BANK&TRUST CO,2026-03-31
FDIC_22925_20260331,Corporate_Large,Large_D-SIB,US,104552000.0,0.0,104552000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INDEPENDENCE BANK,2026-03-31
FDIC_22942_20260331,Corporate_Large,Large_D-SIB,US,90145000.0,0.0,90145000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN NB OF MT PLEASANT,2026-03-31
FDIC_22953_20260331,Corporate_Large,Large_D-SIB,US,6753781000.0,0.0,6753781000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERANT BANK NATIONAL ASSN,2026-03-31
FDIC_22954_20260331,Corporate_Large,Large_D-SIB,US,38110000.0,0.0,38110000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BK MORGANTOWN INC,2026-03-31
FDIC_22957_20260331,Corporate_Large,Large_D-SIB,US,1543464000.0,0.0,1543464000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WEST TEXAS NATIONAL BANK,2026-03-31
FDIC_22964_20260331,Corporate_Large,Large_D-SIB,US,467413000.0,0.0,467413000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST COMMUNITY BANK,2026-03-31
FDIC_22971_20260331,Corporate_Large,Large_D-SIB,US,192926000.0,0.0,192926000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SECURE STATE BANK,2026-03-31
FDIC_22993_20260331,Corporate_Large,Large_D-SIB,US,116604000.0,0.0,116604000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TWIN RIVER BANK,2026-03-31
FDIC_23007_20260331,Corporate_Large,Large_D-SIB,US,598656000.0,0.0,598656000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,OREGON PACIFIC BK DBA OR PAC,2026-03-31
FDIC_2300_20260331,Corporate_Large,Large_D-SIB,US,68318000.0,0.0,68318000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF MAGNOLIA CO,2026-03-31
FDIC_2301_20260331,Corporate_Large,Large_D-SIB,US,124419000.0,0.0,124419000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STATE BANK,2026-03-31
FDIC_2286_20260331,Corporate_Large,Large_D-SIB,US,330874000.0,0.0,330874000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BUCKEYE STATE BANK,2026-03-31
FDIC_2285_20260331,Corporate_Large,Large_D-SIB,US,554645000.0,0.0,554645000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GENOA BANKING CO,2026-03-31
FDIC_22600_20260331,Corporate_Large,Large_D-SIB,US,160947000.0,0.0,160947000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VALLEY BANK OF COMMERCE,2026-03-31
FDIC_22858_20260331,Corporate_Large,Large_D-SIB,US,24892373000.0,0.0,24892373000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED BANK,2026-03-31
FDIC_22601_20260331,Corporate_Large,Large_D-SIB,US,167802000.0,0.0,167802000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK,2026-03-31
FDIC_22636_20260331,Corporate_Large,Large_D-SIB,US,109716000.0,0.0,109716000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY BANK OF MARSHALL,2026-03-31
FDIC_22639_20260331,Corporate_Large,Large_D-SIB,US,112665000.0,0.0,112665000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF COMMERCE,2026-03-31
FDIC_22653_20260331,Corporate_Large,Large_D-SIB,US,66661000.0,0.0,66661000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GREEN DOT BK DBA BONNEVILLE,2026-03-31
FDIC_22669_20260331,Corporate_Large,Large_D-SIB,US,72071000.0,0.0,72071000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NEVADA BANK&TRUST CO,2026-03-31
FDIC_226_20260331,Corporate_Large,Large_D-SIB,US,153287000.0,0.0,153287000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GUTHRIE COUNTY STATE BANK,2026-03-31
FDIC_2270_20260331,Corporate_Large,Large_D-SIB,US,61373409000.0,0.0,61373409000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ZIONS BCORP N A,2026-03-31
FDIC_22717_20260331,Corporate_Large,Large_D-SIB,US,207834000.0,0.0,207834000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS B&T CO OF ARDMORE,2026-03-31
FDIC_22738_20260331,Corporate_Large,Large_D-SIB,US,660577000.0,0.0,660577000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST UTAH BANK,2026-03-31
FDIC_22739_20260331,Corporate_Large,Large_D-SIB,US,296244000.0,0.0,296244000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF ST FRANCISVILLE,2026-03-31
FDIC_2273_20260331,Corporate_Large,Large_D-SIB,US,16921000.0,0.0,16921000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK OF ELY,2026-03-31
FDIC_22756_20260331,Corporate_Large,Large_D-SIB,US,235866000.0,0.0,235866000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES B&T CO PICKETT CNTY,2026-03-31
FDIC_22811_20260331,Corporate_Large,Large_D-SIB,US,123924000.0,0.0,123924000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BRICKYARD BANK,2026-03-31
FDIC_22835_20260331,Corporate_Large,Large_D-SIB,US,29676000.0,0.0,29676000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LAUDERDALE COUNTY BANK,2026-03-31
FDIC_22839_20260331,Corporate_Large,Large_D-SIB,US,12814000.0,0.0,12814000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LATIMER STATE BANK,2026-03-31
FDIC_2284_20260331,Corporate_Large,Large_D-SIB,US,319732000.0,0.0,319732000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTH VALLEY BANK,2026-03-31
FDIC_22855_20260331,Corporate_Large,Large_D-SIB,US,63045000.0,0.0,63045000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,OKLAHOMA HERITAGE BANK,2026-03-31
FDIC_24347_20260331,Corporate_Large,Large_D-SIB,US,1733195000.0,0.0,1733195000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LONE STAR NATIONAL BANK,2026-03-31
FDIC_24367_20260331,Corporate_Large,Large_D-SIB,US,40933000.0,0.0,40933000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITY NATIONAL BANK,2026-03-31
FDIC_26941_20260331,Corporate_Large,Large_D-SIB,US,37090000.0,0.0,37090000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES BANK OF DEER LODGE,2026-03-31
FDIC_26444_20260331,Corporate_Large,Large_D-SIB,US,1401899000.0,0.0,1401899000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EVERETT COOP BANK,2026-03-31
FDIC_26451_20260331,Corporate_Large,Large_D-SIB,US,1004167000.0,0.0,1004167000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIDELITY COOP BANK,2026-03-31
FDIC_26455_20260331,Corporate_Large,Large_D-SIB,US,622824000.0,0.0,622824000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SAVERS COOP BANK,2026-03-31
FDIC_26483_20260331,Corporate_Large,Large_D-SIB,US,6273207000.0,0.0,6273207000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NEEDHAM BANK,2026-03-31
FDIC_26484_20260331,Corporate_Large,Large_D-SIB,US,2441848000.0,0.0,2441848000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRUNORTH BANK,2026-03-31
FDIC_26487_20260331,Corporate_Large,Large_D-SIB,US,547714000.0,0.0,547714000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WALPOLE COOP BANK,2026-03-31
FDIC_26499_20260331,Corporate_Large,Large_D-SIB,US,406762000.0,0.0,406762000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN NB OF MINNESOTA,2026-03-31
FDIC_26512_20260331,Corporate_Large,Large_D-SIB,US,104747000.0,0.0,104747000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,METHUEN COOP BANK,2026-03-31
FDIC_26513_20260331,Corporate_Large,Large_D-SIB,US,109661000.0,0.0,109661000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STOUGHTON COOP BANK,2026-03-31
FDIC_26517_20260331,Corporate_Large,Large_D-SIB,US,1461007000.0,0.0,1461007000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CAPE&COAST BANK,2026-03-31
FDIC_26520_20260331,Corporate_Large,Large_D-SIB,US,117769000.0,0.0,117769000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY BANK OF SW MO,2026-03-31
FDIC_26522_20260331,Corporate_Large,Large_D-SIB,US,363733000.0,0.0,363733000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,THE BANK,2026-03-31
FDIC_26523_20260331,Corporate_Large,Large_D-SIB,US,1252365000.0,0.0,1252365000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANKHOMETOWN,2026-03-31
FDIC_26530_20260331,Corporate_Large,Large_D-SIB,US,371806000.0,0.0,371806000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,DENALI STATE BANK,2026-03-31
FDIC_26536_20260331,Corporate_Large,Large_D-SIB,US,336628000.0,0.0,336628000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANKGLOUCESTER,2026-03-31
FDIC_26539_20260331,Corporate_Large,Large_D-SIB,US,63563000.0,0.0,63563000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MICRONESIA,2026-03-31
FDIC_26542_20260331,Corporate_Large,Large_D-SIB,US,152178000.0,0.0,152178000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF DESOTO NATIONAL ASSN,2026-03-31
FDIC_26554_20260331,Corporate_Large,Large_D-SIB,US,120943000.0,0.0,120943000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF EASTON,2026-03-31
FDIC_26450_20260331,Corporate_Large,Large_D-SIB,US,104322000.0,0.0,104322000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CANTON COOP BANK,2026-03-31
FDIC_26442_20260331,Corporate_Large,Large_D-SIB,US,571843000.0,0.0,571843000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TERRABANK NATIONAL ASSN,2026-03-31
FDIC_26559_20260331,Corporate_Large,Large_D-SIB,US,723257000.0,0.0,723257000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STONEHAMBANK A COOP BANK,2026-03-31
FDIC_26416_20260331,Corporate_Large,Large_D-SIB,US,53231000.0,0.0,53231000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY STB OF CANTON,2026-03-31
FDIC_26271_20260331,Corporate_Large,Large_D-SIB,US,236735000.0,0.0,236735000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HOME BANK OF CALIFORNIA,2026-03-31
FDIC_26299_20260331,Corporate_Large,Large_D-SIB,US,948456000.0,0.0,948456000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PACIFIC NATIONAL BANK,2026-03-31
FDIC_262_20260331,Corporate_Large,Large_D-SIB,US,217736000.0,0.0,217736000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK,2026-03-31
FDIC_26323_20260331,Corporate_Large,Large_D-SIB,US,517154000.0,0.0,517154000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FLORIDA CAPITAL BANK NA,2026-03-31
FDIC_26333_20260331,Corporate_Large,Large_D-SIB,US,912511000.0,0.0,912511000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GENESEE REGIONAL BANK,2026-03-31
FDIC_26336_20260331,Corporate_Large,Large_D-SIB,US,1674674000.0,0.0,1674674000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VILLAGE BANK,2026-03-31
FDIC_26340_20260331,Corporate_Large,Large_D-SIB,US,79224000.0,0.0,79224000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FLINT HILLS BANK,2026-03-31
FDIC_26342_20260331,Corporate_Large,Large_D-SIB,US,3452042000.0,0.0,3452042000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RBC BANK GEORGIA NA,2026-03-31
FDIC_26351_20260331,Corporate_Large,Large_D-SIB,US,142836000.0,0.0,142836000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITY NB OF HOUSTON,2026-03-31
FDIC_26358_20260331,Corporate_Large,Large_D-SIB,US,139524000.0,0.0,139524000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE BANK OF SOUTHWEST MO,2026-03-31
FDIC_26363_20260331,Corporate_Large,Large_D-SIB,US,308954000.0,0.0,308954000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY COMMERCE BANK,2026-03-31
FDIC_26379_20260331,Corporate_Large,Large_D-SIB,US,205966000.0,0.0,205966000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PIKE NATIONAL BANK,2026-03-31
FDIC_26381_20260331,Corporate_Large,Large_D-SIB,US,1086265000.0,0.0,1086265000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BONVENU BANK NATIONAL ASSN,2026-03-31
FDIC_26393_20260331,Corporate_Large,Large_D-SIB,US,333072000.0,0.0,333072000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PITTSFIELD COOP BANK,2026-03-31
FDIC_26395_20260331,Corporate_Large,Large_D-SIB,US,926999000.0,0.0,926999000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MUTUALONE BANK,2026-03-31
FDIC_26397_20260331,Corporate_Large,Large_D-SIB,US,532233000.0,0.0,532233000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GREENFIELD COOP BANK,2026-03-31
FDIC_26411_20260331,Corporate_Large,Large_D-SIB,US,477354000.0,0.0,477354000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HAVERHILL BANK,2026-03-31
FDIC_26555_20260331,Corporate_Large,Large_D-SIB,US,912362000.0,0.0,912362000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ONELOCAL BANK,2026-03-31
FDIC_26564_20260331,Corporate_Large,Large_D-SIB,US,444706000.0,0.0,444706000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,DELTA BANK,2026-03-31
FDIC_26228_20260331,Corporate_Large,Large_D-SIB,US,95677000.0,0.0,95677000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF DUBLIN,2026-03-31
FDIC_26727_20260331,Corporate_Large,Large_D-SIB,US,117713000.0,0.0,117713000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF SOUTH TEXAS,2026-03-31
FDIC_26755_20260331,Corporate_Large,Large_D-SIB,US,26042000.0,0.0,26042000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MINNESOTA 1ST CREDIT&SVG INC,2026-03-31
FDIC_26760_20260331,Corporate_Large,Large_D-SIB,US,636918000.0,0.0,636918000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GREEN BELT BANK&TRUST,2026-03-31
FDIC_26790_20260331,Corporate_Large,Large_D-SIB,US,510174000.0,0.0,510174000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HANA BANK USA NATIONAL ASSN,2026-03-31
FDIC_26798_20260331,Corporate_Large,Large_D-SIB,US,89586000.0,0.0,89586000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HOME SAVINGS BANK,2026-03-31
FDIC_26799_20260331,Corporate_Large,Large_D-SIB,US,389473000.0,0.0,389473000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EVABANK,2026-03-31
FDIC_267_20260331,Corporate_Large,Large_D-SIB,US,166068000.0,0.0,166068000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KENTUCKY FARMERS BANK CORP,2026-03-31
FDIC_26829_20260331,Corporate_Large,Large_D-SIB,US,181195000.0,0.0,181195000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK OF PASCO,2026-03-31
FDIC_2682_20260331,Corporate_Large,Large_D-SIB,US,40926000.0,0.0,40926000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF BROOKSVILLE,2026-03-31
FDIC_26847_20260331,Corporate_Large,Large_D-SIB,US,106164000.0,0.0,106164000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CHESAPEAKE BANK&TRUST CO,2026-03-31
FDIC_26856_20260331,Corporate_Large,Large_D-SIB,US,1452060000.0,0.0,1452060000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FALCON INTERNATIONAL BANK,2026-03-31
FDIC_26871_20260331,Corporate_Large,Large_D-SIB,US,89303000.0,0.0,89303000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY BANKERS BANK,2026-03-31
FDIC_26876_20260331,Corporate_Large,Large_D-SIB,US,3625061000.0,0.0,3625061000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SAFRA NB OF NEW YORK,2026-03-31
FDIC_26881_20260331,Corporate_Large,Large_D-SIB,US,40905149000.0,0.0,40905149000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOFI BANK NATIONAL ASSN,2026-03-31
FDIC_26891_20260331,Corporate_Large,Large_D-SIB,US,134800000.0,0.0,134800000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LIBERTY BANK MINNESOTA,2026-03-31
FDIC_26906_20260331,Corporate_Large,Large_D-SIB,US,1736047000.0,0.0,1736047000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS REGIONAL BANK,2026-03-31
FDIC_26912_20260331,Corporate_Large,Large_D-SIB,US,362231000.0,0.0,362231000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF SOUTH CAROLINA,2026-03-31
FDIC_2691_20260331,Corporate_Large,Large_D-SIB,US,562447000.0,0.0,562447000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CUMBERLAND VALLEY NB&T CO,2026-03-31
FDIC_26738_20260331,Corporate_Large,Large_D-SIB,US,134396000.0,0.0,134396000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS FINANCIAL BANK,2026-03-31
FDIC_26725_20260331,Corporate_Large,Large_D-SIB,US,2096417000.0,0.0,2096417000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANCO DO BRASIL AMERICAS,2026-03-31
FDIC_26567_20260331,Corporate_Large,Large_D-SIB,US,46963000.0,0.0,46963000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTH CAMBRIDGE COOP BANK,2026-03-31
FDIC_26708_20260331,Corporate_Large,Large_D-SIB,US,76388000.0,0.0,76388000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SPECTRA BANK,2026-03-31
FDIC_26576_20260331,Corporate_Large,Large_D-SIB,US,112960000.0,0.0,112960000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WRENTHAM COOP BANK,2026-03-31
FDIC_26588_20260331,Corporate_Large,Large_D-SIB,US,74560000.0,0.0,74560000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,DEDICATED COMMUNITY BANK,2026-03-31
FDIC_26591_20260331,Corporate_Large,Large_D-SIB,US,768405000.0,0.0,768405000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COASTAL HERITAGE BANK,2026-03-31
FDIC_26602_20260331,Corporate_Large,Large_D-SIB,US,234583000.0,0.0,234583000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CHARLES RIVER BANK,2026-03-31
FDIC_26610_20260331,Corporate_Large,Large_D-SIB,US,14737144000.0,0.0,14737144000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF HOPE,2026-03-31
FDIC_26620_20260331,Corporate_Large,Large_D-SIB,US,947241000.0,0.0,947241000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,READING COOP BANK,2026-03-31
FDIC_26626_20260331,Corporate_Large,Large_D-SIB,US,640730000.0,0.0,640730000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED TEXAS BANK,2026-03-31
FDIC_26627_20260331,Corporate_Large,Large_D-SIB,US,497939000.0,0.0,497939000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF THE WEST,2026-03-31
FDIC_26634_20260331,Corporate_Large,Large_D-SIB,US,728743000.0,0.0,728743000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MECHANICS COOP BANK,2026-03-31
FDIC_26647_20260331,Corporate_Large,Large_D-SIB,US,4460778000.0,0.0,4460778000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRSTRUST SAVINGS BANK,2026-03-31
FDIC_26653_20260331,Corporate_Large,Large_D-SIB,US,47369000.0,0.0,47369000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANDERA BANK,2026-03-31
FDIC_26658_20260331,Corporate_Large,Large_D-SIB,US,32709000.0,0.0,32709000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMISTAD BANK,2026-03-31
FDIC_26677_20260331,Corporate_Large,Large_D-SIB,US,249951000.0,0.0,249951000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANKERS BANK,2026-03-31
FDIC_26687_20260331,Corporate_Large,Large_D-SIB,US,108149000.0,0.0,108149000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PNB COMMUNITY BANK,2026-03-31
FDIC_26689_20260331,Corporate_Large,Large_D-SIB,US,200355000.0,0.0,200355000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF ALMA,2026-03-31
FDIC_26703_20260331,Corporate_Large,Large_D-SIB,US,369758000.0,0.0,369758000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RIVER CITY BANK INC,2026-03-31
FDIC_26704_20260331,Corporate_Large,Large_D-SIB,US,368735000.0,0.0,368735000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BALBOA THRIFT&LOAN ASSN,2026-03-31
FDIC_26260_20260331,Corporate_Large,Large_D-SIB,US,50743000.0,0.0,50743000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB IN MARLOW,2026-03-31
FDIC_26223_20260331,Corporate_Large,Large_D-SIB,US,1914043000.0,0.0,1914043000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GOLDEN BANK NATIONAL ASSN,2026-03-31
FDIC_24387_20260331,Corporate_Large,Large_D-SIB,US,2716622000.0,0.0,2716622000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INDUSTRIAL&COMMERCIAL BK CHI,2026-03-31
FDIC_24823_20260331,Corporate_Large,Large_D-SIB,US,1280691000.0,0.0,1280691000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERNATIONAL FINANCE BANK,2026-03-31
FDIC_2482_20260331,Corporate_Large,Large_D-SIB,US,179906000.0,0.0,179906000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NEKOOSA PORT EDWARDS STB,2026-03-31
FDIC_24865_20260331,Corporate_Large,Large_D-SIB,US,77197000.0,0.0,77197000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NM BANK OF SILVER CITY,2026-03-31
FDIC_24867_20260331,Corporate_Large,Large_D-SIB,US,6830000.0,0.0,6830000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BNY MELLON TRUST OF DELAWARE,2026-03-31
